KEY,KEY_HOUSE,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_9997,Q1_9997_TXT,Q1_9998,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_5_TXT,Q3_9999,Q3_9999_TXT,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9998,Q5,WT1,D_AGE,D_INC,D_AREA1,SIDO1,SIDO2
11040520098A,11040520098A15,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,4,1641.2727272727273,5,3,1,1,1
11040520098A,11040520098A19,,,,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,,,,,2,1641.2727272727273,5,1,1,1,1
11040520098A,11040520098A25,,2.0,,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,,,,,3,1641.2727272727273,5,2,1,1,1
11040520098A,11040520098A55,1.0,,,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,,,,,2,1641.2727272727273,5,1,1,1,1
110405400061,11040540006102,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,4,1639.3386004514673,5,3,1,1,1
110405400061,11040540006105,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,5,1639.3386004514673,4,4,1,1,1
110405400061,11040540006109,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,,,,,3,1639.3386004514673,5,2,1,1,1
110405400061,11040540006115,,2.0,3.0,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,6,1639.3386004514673,5,5,1,1,1
110405400061,11040540006129,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,5,1639.3386004514673,3,4,1,1,1
110405400061,11040540006143,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,5,1639.3386004514673,5,4,1,1,1
110405400061,11040540006150,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,4,1639.3386004514673,4,3,1,1,1
110405400061,11040540006164,1.0,,,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,5,1639.3386004514673,5,4,1,1,1
110405400061,11040540006171,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,,,,,,6,1639.3386004514673,3,5,1,1,1
110405600351,11040560035103,1.0,,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,4,1639.3386004514673,5,3,1,1,1
110405600351,11040560035105,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1639.3386004514673,2,3,1,1,1
110405600351,11040560035109,,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,6.0,,8.0,,4,1639.3386004514673,2,3,1,1,1
110405600351,11040560035111,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1639.3386004514673,4,2,1,1,1
110405600351,11040560035116,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1639.3386004514673,5,2,1,1,1
110405600351,11040560035141,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,6.0,,8.0,,4,1639.3386004514673,3,3,1,1,1
110405600351,11040560035149,1.0,2.0,,,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1639.3386004514673,5,1,1,1,1
110405600351,11040560035165,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1639.3386004514673,5,1,1,1,1
110405600351,11040560035173,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,1639.3386004514673,4,3,1,1,1
110405600351,11040560035181,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,6.0,,8.0,,3,1639.3386004514673,4,2,1,1,1
11040570053A,11040570053A01,1.0,,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,6.0,,8.0,,5,1641.2727272727273,5,4,1,1,1
11040570053A,11040570053A04,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,2.0,3,4.0,5.0,,,,,4,1641.2727272727273,2,3,1,1,1
11040570053A,11040570053A05,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,4,1641.2727272727273,5,3,1,1,1
11040570053A,11040570053A10,1.0,2.0,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,,,,8.0,,5,1641.2727272727273,3,4,1,1,1
11040570053A,11040570053A13,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,6.0,,,,5,1641.2727272727273,5,4,1,1,1
11040570053A,11040570053A14,,2.0,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,5,1641.2727272727273,4,4,1,1,1
11040570053A,11040570053A19,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,3,1641.2727272727273,2,2,1,1,1
11040570053A,11040570053A31,1.0,2.0,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,5,1641.2727272727273,2,4,1,1,1
11040570053A,11040570053A43,1.0,2.0,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,5,1641.2727272727273,4,4,1,1,1
11040570053A,11040570053A55,1.0,,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,,6.0,,8.0,,4,1641.2727272727273,2,3,1,1,1
11040620076A,11040620076A04,,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1641.2727272727273,4,2,1,1,1
11040620076A,11040620076A06,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1641.2727272727273,1,5,1,1,1
11040620076A,11040620076A13,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1641.2727272727273,5,1,1,1,1
11040620076A,11040620076A17,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,2,1641.2727272727273,5,1,1,1,1
11040620076A,11040620076A22,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,7,1641.2727272727273,5,5,1,1,1
11040620076A,11040620076A26,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,1,1641.2727272727273,5,1,1,1,1
11040620076A,11040620076A31,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,3,1641.2727272727273,5,2,1,1,1
11040620076A,11040620076A32,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,8,1641.2727272727273,5,5,1,1,1
11040620076A,11040620076A39,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,2,1641.2727272727273,5,1,1,1,1
11040620076A,11040620076A49,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1641.2727272727273,4,3,1,1,1
110406700701,11040670070118,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1639.3386004514673,5,3,1,1,1
110406700701,11040670070131,1.0,,,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,8.0,,2,1639.3386004514673,5,1,1,1,1
110406700701,11040670070133,1.0,,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,3,1639.3386004514673,5,2,1,1,1
110406700701,11040670070135,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1639.3386004514673,4,5,1,1,1
110406700701,11040670070137,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,2,1639.3386004514673,5,1,1,1,1
110406700701,11040670070142,1.0,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1639.3386004514673,5,3,1,1,1
110406700701,11040670070143,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1639.3386004514673,5,4,1,1,1
110406700701,11040670070150,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,3,1639.3386004514673,5,2,1,1,1
110406700701,11040670070153,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,5,1639.3386004514673,2,4,1,1,1
110406700701,11040670070156,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,6,1639.3386004514673,4,5,1,1,1
11040710088A,11040710088A01,,2.0,,4.0,5.0,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,1641.2727272727273,3,5,1,1,1
11040710088A,11040710088A03,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,1641.2727272727273,2,5,1,1,1
11040710088A,11040710088A06,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,1641.2727272727273,2,5,1,1,1
11040710088A,11040710088A07,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,6,1641.2727272727273,2,5,1,1,1
11040710088A,11040710088A09,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,1641.2727272727273,3,5,1,1,1
11040710088A,11040710088A11,,2.0,,4.0,5.0,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,1641.2727272727273,3,5,1,1,1
11040710088A,11040710088A25,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1641.2727272727273,5,1,1,1,1
11040710088A,11040710088A31,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,3,1641.2727272727273,5,2,1,1,1
11040710088A,11040710088A43,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,3,1641.2727272727273,5,2,1,1,1
11040710088A,11040710088A61,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,5.0,,,,,2,1641.2727272727273,5,1,1,1,1
110407101211,11040710121101,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1639.3386004514673,5,1,1,1,1
110407101211,11040710121103,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,3,1639.3386004514673,2,2,1,1,1
110407101211,11040710121105,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,1,1639.3386004514673,2,1,1,1,1
110407101211,11040710121107,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1639.3386004514673,5,1,1,1,1
110407101211,11040710121109,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1639.3386004514673,5,1,1,1,1
110407101211,11040710121111,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1639.3386004514673,2,1,1,1,1
110407101211,11040710121112,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1639.3386004514673,5,1,1,1,1
110407101211,11040710121119,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,5.0,,,,,2,1639.3386004514673,5,1,1,1,1
110407101211,11040710121131,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,3,1639.3386004514673,5,2,1,1,1
110407101211,11040710121149,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1639.3386004514673,5,1,1,1,1
110407101211,11040710121161,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,1639.3386004514673,2,4,1,1,1
11040730141A,11040730141A05,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,2,1641.2727272727273,5,1,1,1,1
11040730141A,11040730141A08,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,8,1641.2727272727273,5,5,1,1,1
11040730141A,11040730141A11,,2.0,,4.0,5.0,6.0,7.0,,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1641.2727272727273,4,5,1,1,1
11040730141A,11040730141A14,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,2,1641.2727272727273,5,1,1,1,1
11040730141A,11040730141A19,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1641.2727272727273,5,2,1,1,1
11040730141A,11040730141A25,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1641.2727272727273,5,5,1,1,1
11040730141A,11040730141A29,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1641.2727272727273,3,5,1,1,1
11040730141A,11040730141A50,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,8,1641.2727272727273,3,5,1,1,1
11040730141A,11040730141A57,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,7,1641.2727272727273,5,5,1,1,1
11040730141A,11040730141A67,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1641.2727272727273,4,5,1,1,1
110505301361,11050530136101,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,2,1639.3386004514673,5,1,1,1,1
110505301361,11050530136103,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,6.0,,,,6,1639.3386004514673,4,5,1,1,1
110505301361,11050530136107,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,7,1639.3386004514673,3,5,1,1,1
110505301361,11050530136109,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,1639.3386004514673,4,5,1,1,1
110505301361,11050530136113,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,1639.3386004514673,2,5,1,1,1
110505301361,11050530136114,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,1639.3386004514673,5,5,1,1,1
110505301361,11050530136117,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,6,1639.3386004514673,2,5,1,1,1
110505301361,11050530136125,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,4,1639.3386004514673,2,3,1,1,1
110505301361,11050530136131,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,7,1639.3386004514673,5,5,1,1,1
110505301361,11050530136149,1.0,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1639.3386004514673,5,1,1,1,1
110505301361,11050530136161,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,5,1639.3386004514673,4,4,1,1,1
110505401041,11050540104108,,2.0,,4.0,5.0,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,,,,,,9,1639.3386004514673,2,5,1,1,1
110505401041,11050540104109,1.0,2.0,3.0,,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,11,1639.3386004514673,4,5,1,1,1
110505401041,11050540104111,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,1639.3386004514673,5,5,1,1,1
110505401041,11050540104116,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,11,1639.3386004514673,3,5,1,1,1
110505401041,11050540104119,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,10,1639.3386004514673,2,5,1,1,1
110505401041,11050540104128,1.0,2.0,,4.0,5.0,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,10,1639.3386004514673,3,5,1,1,1
110505401041,11050540104130,1.0,2.0,3.0,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,6,1639.3386004514673,5,5,1,1,1
110505401041,11050540104133,,2.0,3.0,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,,,,8.0,,10,1639.3386004514673,4,5,1,1,1
110505401041,11050540104149,,2.0,,4.0,,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,2.0,3,4.0,,6.0,,,,5,1639.3386004514673,4,4,1,1,1
110505401041,11050540104165,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,,6.0,,8.0,,11,1639.3386004514673,2,5,1,1,1
110505401041,11050540104173,,2.0,,4.0,,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,5,1639.3386004514673,2,4,1,1,1
110505600581,11050560058101,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,,6.0,,,,6,1639.3386004514673,5,5,1,1,1
110505600581,11050560058106,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,1.0,,3,4.0,,6.0,,,,4,1639.3386004514673,5,3,1,1,1
110505600581,11050560058110,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,,6.0,,,,6,1639.3386004514673,5,5,1,1,1
110505600581,11050560058112,,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,,6.0,,,,5,1639.3386004514673,5,4,1,1,1
110505600581,11050560058113,1.0,2.0,3.0,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,,6.0,,,,3,1639.3386004514673,4,2,1,1,1
110505600581,11050560058119,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,,6.0,,,,7,1639.3386004514673,4,5,1,1,1
110505600581,11050560058131,,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,2.0,3,4.0,,6.0,,,,7,1639.3386004514673,5,5,1,1,1
110505600581,11050560058137,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,1.0,,3,4.0,,6.0,,,,3,1639.3386004514673,2,2,1,1,1
110505600581,11050560058143,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,1.0,,3,4.0,,,,,,11,1639.3386004514673,4,5,1,1,1
110505600581,11050560058149,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,1.0,,3,4.0,,6.0,,,,7,1639.3386004514673,2,5,1,1,1
110505800091,11050580009111,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,8.0,,8,1639.3386004514673,4,5,1,1,1
110505800091,11050580009115,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,1639.3386004514673,3,5,1,1,1
110505800091,11050580009117,1.0,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,,,4,1639.3386004514673,5,3,1,1,1
110505800091,11050580009122,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1639.3386004514673,2,5,1,1,1
110505800091,11050580009126,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,,,8,1639.3386004514673,4,5,1,1,1
110505800091,11050580009129,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,,,4,1639.3386004514673,5,3,1,1,1
110505800091,11050580009131,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,1639.3386004514673,3,3,1,1,1
110505800091,11050580009134,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,1639.3386004514673,3,5,1,1,1
110505800091,11050580009143,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,1639.3386004514673,2,3,1,1,1
110505800091,11050580009164,1.0,2.0,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,,,5,1639.3386004514673,5,4,1,1,1
110506000141,11050600014101,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1639.3386004514673,3,5,1,1,1
110506000141,11050600014105,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,3,1639.3386004514673,5,2,1,1,1
110506000141,11050600014106,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,3,1639.3386004514673,5,2,1,1,1
110506000141,11050600014107,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1639.3386004514673,2,3,1,1,1
110506000141,11050600014108,,,3.0,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,4,1639.3386004514673,5,3,1,1,1
110506000141,11050600014110,,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1639.3386004514673,5,5,1,1,1
110506000141,11050600014117,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1639.3386004514673,5,5,1,1,1
110506000141,11050600014125,,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1639.3386004514673,3,5,1,1,1
110506000141,11050600014157,1.0,2.0,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,8,1639.3386004514673,4,5,1,1,1
110506000141,11050600014165,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,5,1639.3386004514673,5,4,1,1,1
110506100451,11050610045101,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,9,1639.3386004514673,4,5,1,1,1
110506100451,11050610045102,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1639.3386004514673,2,5,1,1,1
110506100451,11050610045104,,2.0,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1639.3386004514673,1,5,1,1,1
110506100451,11050610045106,,2.0,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1639.3386004514673,2,3,1,1,1
110506100451,11050610045107,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,5,1639.3386004514673,5,4,1,1,1
110506100451,11050610045110,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1639.3386004514673,3,3,1,1,1
110506100451,11050610045125,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1639.3386004514673,5,5,1,1,1
